OFPST_FLOW reply (OF1.3) (xid=0x2):
 cookie=0x8500000, duration=439218.985s, table=48, n_packets=3451, n_bytes=281882, priority=0 actions=resubmit(,49),resubmit(,50)
 cookie=0x805138c, duration=347918.723s, table=50, n_packets=856, n_bytes=105150, priority=20,metadata=0xf138c000000/0xfffffffff000000,dl_src=fa:16:3e:20:c0:3e actions=goto_table:51
 cookie=0x805138d, duration=347454.801s, table=50, n_packets=229, n_bytes=25284, priority=20,metadata=0x13138d000000/0xfffffffff000000,dl_src=fa:16:3e:ab:ec:9d actions=goto_table:51
 cookie=0x805138f, duration=268532.436s, table=50, n_packets=2237, n_bytes=134220, idle_timeout=300, send_flow_rem priority=20,metadata=0x18138f000000/0xfffffffff000000,dl_src=fa:16:3e:e2:ad:f7 actions=goto_table:51
 cookie=0x8050001, duration=439218.993s, table=50, n_packets=0, n_bytes=0, priority=10,reg4=0x1 actions=goto_table:51
 cookie=0x8050000, duration=439219.005s, table=50, n_packets=152, n_bytes=18194, priority=0 actions=CONTROLLER:65535,learn(table=49,hard_timeout=10,priority=0,cookie=0x8600000,NXM_OF_ETH_SRC[],NXM_NX_REG1[0..19],load:0x1->NXM_NX_REG4[0..7]),goto_table:51
 cookie=0x803138c, duration=347918.723s, table=51, n_packets=754, n_bytes=98386, priority=20,metadata=0x138c000000/0xffff000000,dl_dst=fa:16:3e:24:25:8f actions=set_field:0x64->tun_id,load:0x100->NXM_NX_REG6[],resubmit(,220)
 cookie=0x803138c, duration=347918.723s, table=51, n_packets=1095, n_bytes=132975, priority=20,metadata=0x138c000000/0xffff000000,dl_dst=fa:16:3e:20:c0:3e actions=load:0xf00->NXM_NX_REG6[],resubmit(,220)
 cookie=0x803138c, duration=347616.840s, table=51, n_packets=25, n_bytes=2226, priority=20,metadata=0x138c000000/0xffff000000,dl_dst=fa:16:3e:72:0d:3a actions=set_field:0x64->tun_id,load:0x300->NXM_NX_REG6[],resubmit(,220)
 cookie=0x803138d, duration=347454.801s, table=51, n_packets=185, n_bytes=21796, priority=20,metadata=0x138d000000/0xffff000000,dl_dst=fa:16:3e:26:0a:9b actions=set_field:0xc8->tun_id,load:0x100->NXM_NX_REG6[],resubmit(,220)
 cookie=0x803138d, duration=347454.801s, table=51, n_packets=197, n_bytes=23837, priority=20,metadata=0x138d000000/0xffff000000,dl_dst=fa:16:3e:ab:ec:9d actions=load:0x1300->NXM_NX_REG6[],resubmit(,220)
 cookie=0x803138d, duration=347440.216s, table=51, n_packets=8, n_bytes=672, priority=20,metadata=0x138d000000/0xffff000000,dl_dst=fa:16:3e:44:08:5e actions=set_field:0xc8->tun_id,load:0x300->NXM_NX_REG6[],resubmit(,220)
 cookie=0x803138f, duration=268532.435s, table=51, n_packets=0, n_bytes=0, priority=20,metadata=0x138f000000/0xffff000000,dl_dst=fa:16:3e:e2:ad:f7 actions=load:0x1800->NXM_NX_REG6[],resubmit(,220)
 cookie=0x8030000, duration=439218.992s, table=51, n_packets=0, n_bytes=0, priority=15,dl_dst=01:80:c2:00:00:00/ff:ff:ff:ff:ff:f0 actions=drop
 cookie=0x8030000, duration=439218.993s, table=51, n_packets=2606, n_bytes=167944, priority=0 actions=goto_table:52
 cookie=0x870138c, duration=347918.723s, table=52, n_packets=77, n_bytes=4538, priority=5,metadata=0x138c000000/0xffff000001 actions=write_actions(group:210008)
 cookie=0x870138c, duration=347918.723s, table=52, n_packets=53, n_bytes=4130, priority=5,metadata=0x138c000001/0xffff000001 actions=write_actions(group:210007)
 cookie=0x870138d, duration=347454.801s, table=52, n_packets=36, n_bytes=2816, priority=5,metadata=0x138d000000/0xffff000001 actions=write_actions(group:210010)
 cookie=0x870138d, duration=347454.801s, table=52, n_packets=50, n_bytes=4004, priority=5,metadata=0x138d000001/0xffff000001 actions=write_actions(group:210009)
